	p	t	Gene	degree	in-degree	out-degree	Bin_avg	Bin_std	Din_avg	Din_std	Bout_avg	Bout_std	Dout_avg	Dout_std	Bin_over_Din	Bin_over_Bout	Bin_over_Dout	Din_over_Bin	Din_over_Bout	Din_over_Dout	Bout_over_Bin	Bout_over_Din	Bout_over_Dout	Dout_over_Bin	Dout_over_Din	Dout_over_Bout
24772	5.0	20.0	MYC	20.0	13.0	7.0	2.665	2.719	1.891	2.9619999999999997	0.138	0.809	1.2690000000000001	1.171	1.4093072448439978	2.665	2.100078802206462	0.7095684803001876	1.891	1.4901497241922774	0.05178236397748593	0.07297726070861979	0.1087470449172577	0.476172607879925	0.6710735060814383	1.2690000000000001
24782	5.0	20.0	NEDD4	20.0	15.0	5.0	3.176	4.598	0.6729999999999999	1.8530000000000002	0.35	0.789	3.031	4.489	3.176	3.176	1.047838997030683	0.21190176322418136	0.6729999999999999	0.22203893104585945	0.11020151133501258	0.35	0.11547344110854503	0.9543450881612092	3.031	3.031
24912	5.0	20.0	PRKCD	23.0	18.0	5.0	4.101	6.544	0.099	0.304	0.022000000000000002	0.151	4.3180000000000005	6.697	4.101	4.101	0.9497452524316814	0.024140453547915143	0.099	0.022927281148679948	0.005364545232870032	0.022000000000000002	0.005094951366373321	1.0529139234333091	4.3180000000000005	4.3180000000000005
24934	5.0	20.0	PTPN11	19.0	15.0	4.0	3.216	3.5469999999999997	2.2159999999999997	3.497	0.436	1.4140000000000001	1.827	2.563	1.4512635379061372	3.216	1.7602627257799672	0.6890547263681592	2.2159999999999997	1.2129173508483857	0.13557213930348258	0.1967509025270758	0.2386425834701697	0.5680970149253731	0.8244584837545126	1.827
24951	5.0	20.0	RAF1	17.0	12.0	5.0	3.12	4.332	0.126	0.643	0.024	0.153	3.053	4.275	3.12	3.12	1.0219456272518834	0.04038461538461539	0.126	0.04127088110055683	0.007692307692307692	0.024	0.007861120209629873	0.978525641025641	3.053	3.053
25013	5.0	20.0	SMAD3	22.0	18.0	4.0	3.5810000000000004	4.712	1.838	3.5260000000000002	0.836	1.876	3.0210000000000004	4.478	1.9483133841131663	3.5810000000000004	1.1853690830850712	0.5132644512705948	1.838	0.6084078119827872	0.23345434236246854	0.4548422198041349	0.2767295597484277	0.8436191008098296	1.6436343852013056	3.0210000000000004
25032	5.0	20.0	SRC	65.0	55.0	10.0	7.02	16.85	0.225	0.46	0.057999999999999996	0.254	8.331	18.398	7.02	7.02	0.8426359380626576	0.03205128205128205	0.225	0.027007562117392872	0.008262108262108263	0.057999999999999996	0.0069619493458168286	1.1867521367521368	8.331	8.331
25085	5.0	20.0	TNFRSF1A	18.0	17.0	1.0	6.476	5.774	2.93	3.739	1.815	2.002	6.439	5.999	2.210238907849829	3.5680440771349864	1.0057462338872496	0.4524397776405189	1.6143250688705235	0.4550396024227365	0.28026559604694257	0.6194539249146758	0.2818760677123777	0.9942865966646078	2.1976109215017066	3.5476584022038566
25087	5.0	20.0	TP53	22.0	21.0	1.0	7.511	6.5360000000000005	4.586	5.047	2.395	2.95	6.574	6.8660000000000005	1.6378107283035324	3.1361169102296453	1.1425311834499543	0.6105711622953003	1.91482254697286	0.6975965926376636	0.3188656636932499	0.5222416048844308	0.36431396410100403	0.8752496338703235	1.4334932402965546	2.744885177453027
25089	5.0	20.0	TRAF2	22.0	21.0	1.0	11.338	10.01	0.021	0.14400000000000002	0.02	0.139	10.978	10.023	11.338	11.338	1.0327928584441608	0.0018521785147292292	0.021	0.0019129167425760614	0.0017639795378373614	0.02	0.0018218254691200586	0.9682483683189276	10.978	10.978
25143	5.0	25.0	ABL1	23.0	0.0	23.0	1.2990000000000002	0.56	0.534	0.708	0.038	0.19399999999999998	1.3559999999999999	0.611	1.2990000000000002	1.2990000000000002	0.9579646017699114	0.4110854503464204	0.534	0.3938053097345133	0.029253271747498075	0.038	0.028023598820058997	1.0438799076212473	1.3559999999999999	1.3559999999999999
25155	5.0	25.0	ACTB	22.0	0.0	22.0	1.3090000000000002	0.573	0.508	0.688	0.039	0.198	1.33	0.603	1.3090000000000002	1.3090000000000002	0.9842105263157894	0.3880825057295646	0.508	0.3819548872180451	0.029793735676088617	0.039	0.02932330827067669	1.0160427807486632	1.33	1.33
25173	5.0	25.0	AKT1	30.0	1.0	29.0	1.429	0.67	0.6970000000000001	0.8059999999999999	0.059000000000000004	0.24100000000000002	1.452	0.716	1.429	1.429	0.9841597796143252	0.4877536738978306	0.6970000000000001	0.4800275482093664	0.041287613715885234	0.059000000000000004	0.040633608815427005	1.016095171448565	1.452	1.452
25197	5.0	25.0	ARRB2	21.0	6.0	15.0	1.589	1.456	0.418	0.7879999999999999	0.031	0.184	1.673	1.5519999999999998	1.589	1.589	0.9497907949790796	0.263058527375708	0.418	0.2498505678421996	0.019509125235997484	0.031	0.01852958756724447	1.052863436123348	1.673	1.673
25278	5.0	25.0	CAV1	30.0	2.0	28.0	1.459	0.718	0.696	0.841	0.055	0.23399999999999999	1.514	0.754	1.459	1.459	0.9636723910171732	0.477039067854695	0.696	0.4597093791281374	0.03769705277587389	0.055	0.03632760898282695	1.0376970527758738	1.514	1.514
25362	5.0	25.0	CLTC	24.0	7.0	17.0	1.666	1.696	0.478	0.9790000000000001	0.042	0.21100000000000002	1.742	1.784	1.666	1.666	0.9563719862227325	0.28691476590636256	0.478	0.2743972445464983	0.02521008403361345	0.042	0.024110218140068886	1.0456182472989195	1.742	1.742
25372	5.0	25.0	CREBBP	20.0	4.0	16.0	1.392	0.66	0.634	0.895	0.023	0.166	1.21	0.475	1.392	1.392	1.1504132231404958	0.4554597701149426	0.634	0.5239669421487604	0.016522988505747127	0.023	0.01900826446280992	0.8692528735632185	1.21	1.21
25444	5.0	25.0	EGF	22.0	5.0	17.0	1.5019999999999998	1.158	0.461	0.862	0.03	0.179	1.597	1.29	1.5019999999999998	1.5019999999999998	0.9405134627426424	0.3069241011984021	0.461	0.2886662492172824	0.01997336884154461	0.03	0.01878522229179712	1.063249001331558	1.597	1.597
25469	5.0	25.0	ERBB2	18.0	4.0	14.0	1.439	0.981	0.38	0.746	0.026000000000000002	0.163	1.473	1.024	1.439	1.439	0.9769178547182621	0.2640722724113968	0.38	0.2579769178547183	0.018068102849200837	0.026000000000000002	0.017651052274270194	1.023627519110493	1.473	1.473
25507	5.0	25.0	FLNC	17.0	6.0	11.0	1.567	1.321	0.623	1.2209999999999999	0.073	0.27899999999999997	1.344	1.023	1.567	1.567	1.1659226190476188	0.3975749840459477	0.623	0.4635416666666666	0.04658583280153159	0.073	0.05431547619047618	0.8576898532227186	1.344	1.344
25514	5.0	25.0	FYN	16.0	10.0	6.0	2.167	2.4859999999999998	0.985	2.135	0.158	0.551	1.591	1.89	2.167	2.167	1.3620364550597108	0.4545454545454546	0.985	0.6191074795725958	0.07291185971389018	0.158	0.09930861093651792	0.7341947392708814	1.591	1.591
25564	5.0	25.0	HCK	16.0	8.0	8.0	2.001	2.394	0.253	0.81	0.022000000000000002	0.152	2.064	2.4419999999999997	2.001	2.001	0.9694767441860463	0.1264367816091954	0.253	0.12257751937984496	0.010994502748625687	0.022000000000000002	0.01065891472868217	1.0314842578710646	2.064	2.064
25570	5.0	25.0	HGS	23.0	9.0	14.0	1.865	2.3040000000000003	0.376	0.899	0.045	0.218	2.036	2.5380000000000003	1.865	1.865	0.9160117878192534	0.20160857908847185	0.376	0.18467583497053044	0.024128686327077747	0.045	0.02210216110019646	1.0916890080428954	2.036	2.036
25576	5.0	25.0	HSP90AA1	25.0	5.0	20.0	1.4380000000000002	0.894	0.7040000000000001	1.084	0.057	0.257	1.389	0.8	1.4380000000000002	1.4380000000000002	1.035277177825774	0.4895688456189152	0.7040000000000001	0.5068394528437724	0.0396383866481224	0.057	0.04103671706263499	0.9659248956884562	1.389	1.389
25672	5.0	25.0	LCK	19.0	13.0	6.0	2.86	4.098	0.54	1.7719999999999998	0.177	0.419	2.8280000000000003	4.055	2.86	2.86	1.0113154172560113	0.18881118881118886	0.54	0.19094766619519096	0.061888111888111885	0.177	0.06258840169731257	0.9888111888111888	2.8280000000000003	2.8280000000000003
25729	5.0	25.0	MDM2	17.0	10.0	7.0	2.119	2.417	1.014	2.1790000000000003	0.182	0.598	1.679	2.0069999999999997	2.08974358974359	2.119	1.2620607504466943	0.4785276073619632	1.014	0.6039309112567004	0.08588957055214723	0.1794871794871795	0.10839785586658723	0.7923548843794243	1.6558185404339252	1.679
25739	5.0	25.0	MYC	20.0	13.0	7.0	2.451	2.54	1.733	2.909	0.01	0.198	1.074	0.384	1.4143104443162149	2.451	2.2821229050279332	0.7070583435332517	1.733	1.6135940409683427	0.004079967360261118	0.005770340450086554	0.009310986964618248	0.4381884944920441	0.619734564339296	1.074
25749	5.0	25.0	NEDD4	20.0	15.0	5.0	3.216	4.575	1.031	2.7569999999999997	0.34	0.7809999999999999	2.968	4.4239999999999995	3.1193016488845786	3.216	1.0835579514824798	0.32058457711442784	1.031	0.3473719676549865	0.10572139303482588	0.3297769156159069	0.11455525606469005	0.9228855721393034	2.878758486905917	2.968
25879	5.0	25.0	PRKCD	23.0	18.0	5.0	4.167	6.59	0.098	0.306	0.02	0.15	4.096	6.542000000000001	4.167	4.167	1.017333984375	0.02351811855051596	0.098	0.02392578125	0.004799616030717543	0.02	0.0048828125	0.9829613630909528	4.096	4.096
25901	5.0	25.0	PTPN11	19.0	15.0	4.0	3.3989999999999996	3.545	2.667	3.826	0.11800000000000001	0.759	1.2670000000000001	1.409	1.2744656917885264	3.3989999999999996	2.6827150749802686	0.7846425419240952	2.667	2.104972375690608	0.03471609296852015	0.044244469441319836	0.09313338595106553	0.3727566931450426	0.4750656167979002	1.2670000000000001
25918	5.0	25.0	RAF1	17.0	12.0	5.0	2.923	4.147	0.161	0.833	0.021	0.153	3.105	4.293	2.923	2.923	0.9413848631239936	0.05508039685254875	0.161	0.05185185185185185	0.0071843995894628815	0.021	0.00676328502415459	1.0622647964420115	3.105	3.105
25980	5.0	25.0	SMAD3	22.0	18.0	4.0	3.965	4.737	2.813	4.511	0.3	1.195	1.751	2.8489999999999998	1.409527195165304	3.965	2.264420331239292	0.7094577553593948	2.813	1.6065105653912053	0.07566204287515763	0.1066477070742979	0.17133066818960593	0.4416141235813367	0.6224671169569853	1.751
25999	5.0	25.0	SRC	65.0	55.0	10.0	7.197	17.108	0.22699999999999998	0.461	0.045	0.23	8.269	18.344	7.197	7.197	0.870359172814125	0.03154091982770599	0.22699999999999998	0.02745192889103882	0.006252605252188411	0.045	0.00544201233522796	1.148950951785466	8.269	8.269
26052	5.0	25.0	TNFRSF1A	18.0	17.0	1.0	6.612	5.437	4.735	4.948	1.399	1.9180000000000001	5.178	5.729	1.3964097148891237	4.726233023588279	1.2769409038238702	0.7161222020568664	3.384560400285918	0.9144457319428352	0.21158499697519664	0.2954593453009504	0.2701815372730784	0.7831215970961888	1.093558606124604	3.701215153681201
26054	5.0	25.0	TP53	22.0	21.0	1.0	7.462000000000001	6.082999999999999	6.154	5.898	1.296	2.469	4.027	5.775	1.2125446863828404	5.757716049382715	1.8529923019617582	0.8247118734923613	4.7484567901234565	1.5281847529178048	0.17367997855802736	0.21059473513162166	0.32182766327290785	0.539667649423747	0.6543711407214821	3.1072530864197527
26056	5.0	25.0	TRAF2	22.0	21.0	1.0	10.62	10.002	0.06	0.977	0.008	0.08800000000000001	10.732000000000001	10.009	10.62	10.62	0.9895639209839732	0.005649717514124294	0.06	0.005590756615728661	0.0007532956685499058	0.008	0.0007454342154304882	1.0105461393596986	10.732000000000001	10.732000000000001
26110	5.0	50.0	ABL1	23.0	0.0	23.0	1.2990000000000002	0.565	0.568	0.747	0.0	0.0	1.311	0.59	1.2990000000000002	1.2990000000000002	0.9908466819221968	0.4372594303310238	0.568	0.43325705568268497	0.0	0.0	0.0	1.0092378752886837	1.311	1.311
26122	5.0	50.0	ACTB	22.0	0.0	22.0	1.2919999999999998	0.561	0.541	0.723	0.0	0.02	1.2770000000000001	0.546	1.2919999999999998	1.2919999999999998	1.0117462803445576	0.4187306501547988	0.541	0.4236491777603759	0.0	0.0	0.0	0.9883900928792568	1.2770000000000001	1.2770000000000001
26140	5.0	50.0	AKT1	30.0	1.0	29.0	1.3940000000000001	0.643	0.728	0.833	0.0	0.0	1.452	0.7290000000000001	1.3940000000000001	1.3940000000000001	0.9600550964187328	0.5222381635581061	0.728	0.5013774104683195	0.0	0.0	0.0	1.0416068866571022	1.452	1.452
26164	5.0	50.0	ARRB2	21.0	6.0	15.0	1.5930000000000002	1.472	0.485	1.056	0.0	0.0	1.5590000000000002	1.4140000000000001	1.5930000000000002	1.5930000000000002	1.021808851828095	0.3044569993722536	0.485	0.3110968569595895	0.0	0.0	0.0	0.9786566227244192	1.5590000000000002	1.5590000000000002
26245	5.0	50.0	CAV1	30.0	2.0	28.0	1.4509999999999998	0.7190000000000001	0.715	0.852	0.0	0.0	1.469	0.733	1.4509999999999998	1.4509999999999998	0.9877467665078284	0.4927636113025499	0.715	0.4867256637168141	0.0	0.0	0.0	1.0124052377670572	1.469	1.469
26329	5.0	50.0	CLTC	24.0	7.0	17.0	1.673	1.694	0.5870000000000001	1.271	0.0	0.021	1.6019999999999999	1.584	1.673	1.673	1.0443196004993758	0.35086670651524204	0.5870000000000001	0.3664169787765293	0.0	0.0	0.0	0.957561267184698	1.6019999999999999	1.6019999999999999
26339	5.0	50.0	CREBBP	20.0	4.0	16.0	1.361	0.627	0.664	0.9309999999999999	0.0	0.0	1.205	0.46	1.361	1.361	1.129460580912863	0.4878765613519471	0.664	0.5510373443983403	0.0	0.0	0.0	0.8853783982365908	1.205	1.205
26411	5.0	50.0	EGF	22.0	5.0	17.0	1.492	1.149	0.552	1.022	0.0	0.0	1.494	1.159	1.492	1.492	0.9986613119143242	0.3699731903485255	0.552	0.3694779116465864	0.0	0.0	0.0	1.0013404825737269	1.494	1.494
26436	5.0	50.0	ERBB2	18.0	4.0	14.0	1.4140000000000001	0.946	0.43799999999999994	0.8390000000000001	0.0	0.0	1.4709999999999999	1.0190000000000001	1.4140000000000001	1.4140000000000001	0.9612508497620664	0.3097595473833098	0.43799999999999994	0.29775662814411963	0.0	0.0	0.0	1.0403111739745403	1.4709999999999999	1.4709999999999999
26474	5.0	50.0	FLNC	17.0	6.0	11.0	1.492	1.2109999999999999	0.778	1.493	0.0	0.0	1.128	0.35700000000000004	1.492	1.492	1.322695035460993	0.5214477211796247	0.778	0.6897163120567377	0.0	0.0	0.0	0.7560321715817694	1.128	1.128
26481	5.0	50.0	FYN	16.0	10.0	6.0	2.28	2.52	1.56	2.786	0.0	0.0	1.061	0.256	1.4615384615384617	2.28	2.1489161168708764	0.6842105263157896	1.56	1.4703110273327051	0.0	0.0	0.0	0.4653508771929825	0.6801282051282049	1.061
26531	5.0	50.0	HCK	16.0	8.0	8.0	2.053	2.458	0.36200000000000004	1.222	0.0	0.0	2.042	2.447	2.053	2.053	1.0053868756121451	0.1763273258645884	0.36200000000000004	0.1772771792360431	0.0	0.0	0.0	0.9946419873356064	2.042	2.042
26537	5.0	50.0	HGS	23.0	9.0	14.0	1.835	2.2769999999999997	0.504	1.4069999999999998	0.001	0.047	1.807	2.214	1.835	1.835	1.0154952960708357	0.27465940054495913	0.504	0.27891532927504153	0.0005449591280653951	0.001	0.0005534034311012729	0.9847411444141688	1.807	1.807
26543	5.0	50.0	HSP90AA1	25.0	5.0	20.0	1.459	0.945	0.772	1.148	0.0	0.021	1.261	0.513	1.459	1.459	1.1570182394924664	0.5291295407813571	0.772	0.612212529738303	0.0	0.0	0.0	0.8642906100068539	1.261	1.261
26639	5.0	50.0	LCK	19.0	13.0	6.0	2.642	3.877	1.86	4.032	0.003	0.057	1.097	0.695	1.4204301075268817	2.642	2.408386508659982	0.7040121120363362	1.86	1.6955332725615315	0.0011355034065102195	0.0016129032258064516	0.002734731084776664	0.41521574564723696	0.5897849462365591	1.097
26696	5.0	50.0	MDM2	17.0	10.0	7.0	2.085	2.3409999999999997	1.364	2.63	0.0	0.0	1.077	0.27399999999999997	1.528592375366569	2.085	1.9359331476323118	0.6541966426858514	1.364	1.266480965645311	0.0	0.0	0.0	0.5165467625899279	0.7895894428152492	1.077
26706	5.0	50.0	MYC	20.0	13.0	7.0	2.487	2.56	1.78	2.9530000000000003	0.0	0.0	1.085	0.303	1.3971910112359551	2.487	2.292165898617512	0.7157217531162042	1.78	1.640552995391705	0.0	0.0	0.0	0.4362685967028549	0.6095505617977528	1.085
26716	5.0	50.0	NEDD4	20.0	15.0	5.0	3.227	4.466	2.318	4.513999999999999	0.0	0.0	1.045	0.21600000000000003	1.392148403796376	3.227	3.088038277511962	0.7183142237372173	2.318	2.2181818181818183	0.0	0.0	0.0	0.32383018283235204	0.4508196721311475	1.045
26846	5.0	50.0	PRKCD	23.0	18.0	5.0	3.875	6.352	0.5489999999999999	2.7969999999999997	0.0	0.0	4.294	6.709	3.875	3.875	0.9024219841639498	0.1416774193548387	0.5489999999999999	0.12785281788542155	0.0	0.0	0.0	1.1081290322580644	4.294	4.294
26868	5.0	50.0	PTPN11	19.0	15.0	4.0	3.298	3.435	2.753	3.951	0.0	0.0	1.034	0.187	1.1979658554304395	3.298	3.1895551257253385	0.8347483323226198	2.753	2.66247582205029	0.0	0.0	0.0	0.3135233474833232	0.3755902651652742	1.034
26885	5.0	50.0	RAF1	17.0	12.0	5.0	2.952	4.189	0.335	1.6840000000000002	0.0	0.0	3.14	4.35	2.952	2.952	0.9401273885350316	0.11348238482384825	0.335	0.10668789808917198	0.0	0.0	0.0	1.0636856368563683	3.14	3.14
26947	5.0	50.0	SMAD3	22.0	18.0	4.0	3.887	4.541	3.253	4.928999999999999	0.0	0.0	1.035	0.191	1.194897018137104	3.887	3.7555555555555564	0.8368922047851814	3.253	3.1429951690821265	0.0	0.0	0.0	0.2662721893491124	0.3181678450660928	1.035
26966	5.0	50.0	SRC	65.0	55.0	10.0	6.5089999999999995	16.197	0.381	3.034	0.02	0.155	7.4479999999999995	17.387999999999998	6.5089999999999995	6.5089999999999995	0.8739258861439313	0.058534337071746816	0.381	0.051154672395273895	0.003072668612690121	0.02	0.0026852846401718587	1.1442617913658013	7.4479999999999995	7.4479999999999995
27019	5.0	50.0	TNFRSF1A	18.0	17.0	1.0	6.069	5.096	5.869	5.479	0.0	0.0	0.996	0.062	1.0340773555972056	6.069	6.069	0.9670456417861262	5.869	5.869	0.0	0.0	0.0	0.16411270390509144	0.16970523087408418	0.996
27021	5.0	50.0	TP53	22.0	21.0	1.0	7.405	5.855	6.91	6.132999999999999	0.0	0.0	0.996	0.064	1.0716353111432706	7.405	7.405	0.9331532748143146	6.91	6.91	0.0	0.0	0.0	0.13450371370695474	0.14413892908827786	0.996
27023	5.0	50.0	TRAF2	22.0	21.0	1.0	10.869000000000002	10.007	0.129	1.591	0.0	0.0	10.64	10.003	10.869000000000002	10.869000000000002	1.021522556390977	0.01186861716809274	0.129	0.01212406015037594	0.0	0.0	0.0	0.9789309044070292	10.64	10.64
27077	5.0	75.0	ABL1	23.0	0.0	23.0	1.306	0.562	0.547	0.718	0.0	0.0	1.319	0.597	1.306	1.306	0.9901440485216072	0.4188361408882083	0.547	0.4147081122062169	0.0	0.0	0.0	1.0099540581929556	1.319	1.319
27089	5.0	75.0	ACTB	22.0	0.0	22.0	1.295	0.569	0.547	0.7240000000000001	0.0	0.0	1.2919999999999998	0.555	1.295	1.295	1.0023219814241486	0.4223938223938225	0.547	0.423374613003096	0.0	0.0	0.0	0.9976833976833978	1.2919999999999998	1.2919999999999998
27107	5.0	75.0	AKT1	30.0	1.0	29.0	1.409	0.659	0.732	0.845	0.0	0.0	1.4280000000000002	0.684	1.409	1.409	0.9866946778711484	0.5195173882185947	0.732	0.5126050420168068	0.0	0.0	0.0	1.013484740951029	1.4280000000000002	1.4280000000000002
27131	5.0	75.0	ARRB2	21.0	6.0	15.0	1.548	1.4069999999999998	0.503	1.087	0.0	0.0	1.571	1.4269999999999998	1.548	1.548	0.9853596435391472	0.3249354005167959	0.503	0.32017823042648	0.0	0.0	0.0	1.0148578811369509	1.571	1.571
27212	5.0	75.0	CAV1	30.0	2.0	28.0	1.43	0.688	0.728	0.851	0.0	0.0	1.4480000000000002	0.708	1.43	1.43	0.9875690607734806	0.5090909090909091	0.728	0.5027624309392266	0.0	0.0	0.0	1.0125874125874126	1.4480000000000002	1.4480000000000002
27296	5.0	75.0	CLTC	24.0	7.0	17.0	1.645	1.666	0.5670000000000001	1.226	0.0	0.0	1.679	1.68	1.645	1.645	0.9797498511018464	0.3446808510638297	0.5670000000000001	0.3377010125074449	0.0	0.0	0.0	1.0206686930091189	1.679	1.679
27306	5.0	75.0	CREBBP	20.0	4.0	16.0	1.382	0.648	0.642	0.9209999999999999	0.0	0.0	1.22	0.49	1.382	1.382	1.1327868852459015	0.4645441389290883	0.642	0.5262295081967213	0.0	0.0	0.0	0.8827785817655572	1.22	1.22
27378	5.0	75.0	EGF	22.0	5.0	17.0	1.493	1.167	0.555	1.025	0.0	0.0	1.4969999999999999	1.163	1.493	1.493	0.9973279893119572	0.37173476222371066	0.555	0.3707414829659319	0.0	0.0	0.0	1.0026791694574682	1.4969999999999999	1.4969999999999999
27403	5.0	75.0	ERBB2	18.0	4.0	14.0	1.445	0.988	0.419	0.8059999999999999	0.0	0.0	1.411	0.94	1.445	1.445	1.0240963855421688	0.28996539792387543	0.419	0.2969525159461375	0.0	0.0	0.0	0.976470588235294	1.411	1.411
27441	5.0	75.0	FLNC	17.0	6.0	11.0	1.499	1.21	0.802	1.531	0.0	0.0	1.141	0.382	1.499	1.499	1.3137598597721298	0.5350233488992662	0.802	0.7028921998247152	0.0	0.0	0.0	0.7611741160773848	1.141	1.141
27448	5.0	75.0	FYN	16.0	10.0	6.0	2.0869999999999997	2.3280000000000003	1.3940000000000001	2.693	0.0	0.0	1.064	0.259	1.4971305595408897	2.0869999999999997	1.9614661654135341	0.6679444178246285	1.3940000000000001	1.3101503759398494	0.0	0.0	0.0	0.5098227120268327	0.7632711621233861	1.064
27498	5.0	75.0	HCK	16.0	8.0	8.0	1.959	2.367	0.33399999999999996	1.155	0.0	0.0	1.9809999999999999	2.3819999999999997	1.959	1.959	0.9888944977284201	0.1704951505870342	0.33399999999999996	0.1686017163048965	0.0	0.0	0.0	1.011230219499745	1.9809999999999999	1.9809999999999999
27504	5.0	75.0	HGS	23.0	9.0	14.0	1.776	2.201	0.534	1.4409999999999998	0.0	0.0	1.794	2.208	1.776	1.776	0.9899665551839464	0.3006756756756757	0.534	0.2976588628762542	0.0	0.0	0.0	1.010135135135135	1.794	1.794
27510	5.0	75.0	HSP90AA1	25.0	5.0	20.0	1.4509999999999998	0.9259999999999999	0.763	1.186	0.0	0.0	1.276	0.5379999999999999	1.4509999999999998	1.4509999999999998	1.1371473354231976	0.5258442453480359	0.763	0.5979623824451411	0.0	0.0	0.0	0.8793935217091661	1.276	1.276
27606	5.0	75.0	LCK	19.0	13.0	6.0	2.537	3.763	1.8730000000000002	4.061	0.0	0.0	1.065	0.26	1.354511478910838	2.537	2.3821596244131458	0.7382735514387072	1.8730000000000002	1.7586854460093897	0.0	0.0	0.0	0.4197871501773748	0.5686065136145221	1.065
27663	5.0	75.0	MDM2	17.0	10.0	7.0	2.161	2.415	1.439	2.695	0.0	0.0	1.061	0.249	1.5017373175816542	2.161	2.0367577756833177	0.6658954187875984	1.439	1.3562676720075402	0.0	0.0	0.0	0.4909763998149005	0.7373175816539262	1.061
27673	5.0	75.0	MYC	20.0	13.0	7.0	2.5069999999999997	2.577	1.828	2.968	0.0	0.0	1.0859999999999999	0.3	1.3714442013129102	2.5069999999999997	2.3084714548802947	0.7291583566015157	1.828	1.6832412523020257	0.0	0.0	0.0	0.4331870761866773	0.5940919037199125	1.0859999999999999
27683	5.0	75.0	NEDD4	20.0	15.0	5.0	3.0269999999999997	4.26	2.573	4.763999999999999	0.0	0.0	1.051	0.228	1.1764477263894288	3.0269999999999997	2.8801141769743106	0.850016518004625	2.573	2.44814462416746	0.0	0.0	0.0	0.347208457218368	0.40847260007773023	1.051
27813	5.0	75.0	PRKCD	23.0	18.0	5.0	4.162	6.601	0.34	2.124	0.0	0.0	3.895	6.361000000000001	4.162	4.162	1.0685494223363283	0.08169149447381067	0.34	0.08729139922978177	0.0	0.0	0.0	0.9358481499279192	3.895	3.895
27835	5.0	75.0	PTPN11	19.0	15.0	4.0	3.359	3.52	2.633	3.813	0.0	0.0	1.038	0.20800000000000002	1.2757311052031903	3.359	3.2360308285163777	0.7838642453111045	2.633	2.5366088631984587	0.0	0.0	0.0	0.309020541827925	0.3942271173566274	1.038
27852	5.0	75.0	RAF1	17.0	12.0	5.0	2.9760000000000004	4.2010000000000005	0.439	2.012	0.0	0.0	3.055	4.273	2.9760000000000004	2.9760000000000004	0.9741407528641569	0.14751344086021506	0.439	0.1436988543371522	0.0	0.0	0.0	1.0265456989247312	3.055	3.055
27914	5.0	75.0	SMAD3	22.0	18.0	4.0	3.915	4.6080000000000005	3.141	4.824	0.0	0.0	1.04	0.212	1.2464183381088825	3.915	3.7644230769230766	0.8022988505747126	3.141	3.0201923076923074	0.0	0.0	0.0	0.2656449553001277	0.3311047437121936	1.04
27933	5.0	75.0	SRC	65.0	55.0	10.0	6.671	16.433	1.375	7.846	0.0	0.0	6.977	16.837	4.851636363636363	6.671	0.9561416081410348	0.2061160245840204	1.375	0.1970761072094023	0.0	0.0	0.0	1.045870184380153	5.074181818181819	6.977
27986	5.0	75.0	TNFRSF1A	18.0	17.0	1.0	6.466	5.237	5.622999999999999	5.301	0.0	0.0	0.996	0.065	1.1499199715454385	6.466	6.466	0.8696257346118157	5.622999999999999	5.622999999999999	0.0	0.0	0.0	0.15403649860810392	0.1771296460963898	0.996
27988	5.0	75.0	TP53	22.0	21.0	1.0	7.455	5.8020000000000005	7.084	6.145	0.0	0.0	0.996	0.061	1.0523715415019763	7.455	7.455	0.9502347417840376	7.084	7.084	0.0	0.0	0.0	0.13360160965794768	0.14059853190287974	0.996
27990	5.0	75.0	TRAF2	22.0	21.0	1.0	10.972999999999999	10.02	0.22699999999999998	2.133	0.0	0.0	11.73	9.991	10.972999999999999	10.972999999999999	0.9354646206308612	0.02068714116467693	0.22699999999999998	0.019352088661551574	0.0	0.0	0.0	1.0689875148090768	11.73	11.73
28044	5.0	100.0	ABL1	23.0	0.0	23.0	1.3119999999999998	0.5710000000000001	0.561	0.735	0.0	0.0	1.3159999999999998	0.601	1.3119999999999998	1.3119999999999998	0.9969604863221884	0.42759146341463417	0.561	0.4262917933130699	0.0	0.0	0.0	1.0030487804878048	1.3159999999999998	1.3159999999999998
28056	5.0	100.0	ACTB	22.0	0.0	22.0	1.288	0.545	0.532	0.726	0.0	0.0	1.284	0.564	1.288	1.288	1.003115264797508	0.4130434782608696	0.532	0.4143302180685358	0.0	0.0	0.0	0.9968944099378882	1.284	1.284
28074	5.0	100.0	AKT1	30.0	1.0	29.0	1.402	0.652	0.753	0.8759999999999999	0.0	0.0	1.443	0.688	1.402	1.402	0.9715869715869716	0.537089871611983	0.753	0.5218295218295218	0.0	0.0	0.0	1.029243937232525	1.443	1.443
28098	5.0	100.0	ARRB2	21.0	6.0	15.0	1.5819999999999999	1.4480000000000002	0.48100000000000004	1.048	0.0	0.0	1.575	1.452	1.5819999999999999	1.5819999999999999	1.0044444444444445	0.30404551201011376	0.48100000000000004	0.3053968253968254	0.0	0.0	0.0	0.995575221238938	1.575	1.575
